ID,INCOME_LEVEL,SEX,AGE,TOWN,OCCUPATION,HEIGHT,1SIBLING,2HOME,3EDUC,4TRAVEL,5CREDIT,6CR SUM,7CARD,8PASTIME,9CHANGES,10DAILY TRAVEL,11TRAVEL MODE,12CONSCIOUS,13ACCOUNTS,14SUM,15MOBILE,16MOBTIME,17CAR,18INTERNET,19SPORT,20VEGAN,21CIVIL,22POLIT,23ILL,24MEDICINE,25DOCTOR,26COVID,27ADVERT,28CULTURE,29FOOD,30CHILDREN,31ROOMS,32VALUABLES,33CLOTHS,34JEWELS,35SMOKE,36ALCOHOL,37MUSIC,38FACE,39TWITTER,40ONLINE1,41ONLINE2,42TV,43REFURB,44MOVE,45TRAVDEST
113,l1,female,33,Budakeszi,Szakorvos ,179,3,0,2,0,1,1,1,1,2,3,4,0,0,564034,1,0,1,0,0,0,0,1,1,0,1,2,0,1,2,0,3,240,2,1,0,2,2,0,0,2,2,1,1,0,2
114,l1,male,46,Nagykanizsa,asztalos ,161,0,0,3,1,1,1,1,1,2,7,4,0,0,555366,1,0,1,1,1,1,1,0,1,1,1,1,0,4,2,0,1,45,2,0,1,1,0,1,1,1,2,0,1,1,1
115,l1,male,38,Nagykanizsa,Lakatos ,172,3,0,4,1,1,2,1,3,3,10,3,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,2,0,0,400,1,3,1,1,2,1,1,1,0,0,1,0,1
116,l0,female,48,Nagykanizsa,Szakorvos ,179,4,0,2,1,1,1,1,2,2,0,0,0,1,326130,1,0,0,1,1,1,0,1,1,0,5,0,0,1,0,0,3,128,2,1,1,3,2,0,0,2,2,0,0,0,4
117,l1,female,48,Nagykanizsa,Szakorvos ,180,0,0,3,1,1,1,1,1,2,10,1,0,1,197213,0,0,1,0,0,1,1,1,0,0,4,2,0,1,2,0,1,295,2,0,1,0,2,1,1,2,0,0,1,0,1
118,l1,male,58,Nagykanizsa,Szakorvos ,163,0,0,3,0,1,1,1,1,2,0,0,0,1,202119,1,0,0,0,1,0,0,0,1,1,5,1,0,1,2,0,3,79,2,0,1,2,2,1,1,1,2,0,0,0,2
119,l0,female,55,Nagybajcs,asztalos ,158,3,0,4,0,1,1,1,1,3,3,1,0,1,135823,1,0,1,0,1,0,1,1,1,1,5,2,0,1,0,0,1,0,2,1,1,3,1,0,0,1,0,0,1,1,1
120,l0,male,34,Nagykanizsa,asztalos ,175,3,0,1,1,1,2,1,1,3,1,0,0,1,340724,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,324,2,1,1,0,1,1,1,1,2,0,0,1,1
121,l0,male,32,Nagybajcs,Lakatos ,164,3,0,1,1,1,1,1,2,3,1,4,0,1,423735,1,0,1,0,0,1,0,1,1,0,1,2,0,1,2,0,3,0,3,3,0,3,2,0,0,1,0,1,1,1,3
122,l0,male,28,Nagybajcs,asztalos ,157,0,0,2,0,1,1,1,1,3,7,4,0,1,288184,1,1,0,0,1,1,0,0,0,0,5,1,0,1,1,0,0,114,1,0,1,3,2,1,1,1,0,1,1,1,2
123,l1,female,30,Nagykanizsa,Szakorvos ,180,1,0,3,0,1,1,1,2,3,1,0,0,1,336416,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,20,2,1,1,3,0,0,0,1,2,0,1,0,1
124,l0,male,37,Nagykanizsa,asztalos ,165,0,0,3,1,1,1,1,3,2,2,1,0,0,416023,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,2,0,0,2,2,1,2,2,1,0,1,0,1,0,1,1
125,l1,male,25,Nagybajcs,Lakatos ,172,0,1,1,0,1,1,1,0,2,0,0,0,1,200684,1,0,1,1,0,0,0,1,1,1,1,1,1,0,2,2,3,540,2,3,1,1,1,1,1,2,2,1,0,0,2
126,l1,male,58,Budakeszi,Szakorvos ,150,0,0,4,1,1,2,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,5,1,1,4,0,1,3,463,3,1,1,1,2,1,0,2,2,1,1,0,3
127,l1,female,26,Nagykanizsa,Szakorvos ,184,4,0,2,1,1,1,1,1,2,10,1,0,0,6500,1,0,0,0,0,0,1,1,1,0,0,0,0,4,0,3,3,902,2,0,1,1,0,1,1,2,1,0,0,0,1
128,l1,male,58,Nagykanizsa,asztalos ,153,4,0,3,1,1,1,1,1,2,0,0,0,1,491185,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,823,1,1,1,3,2,1,1,2,0,0,1,1,1
129,l1,male,52,Budakeszi,Szakorvos ,160,0,0,2,0,1,1,1,3,2,4,1,0,0,0,1,0,0,0,1,1,1,0,1,0,5,0,0,4,2,1,4,20024,1,0,1,2,2,1,0,0,0,1,1,1,3
130,l0,male,44,Nagykanizsa,Szakorvos ,167,3,0,3,0,1,1,1,1,2,2,0,0,0,143743,1,0,0,0,1,1,0,1,1,1,5,2,0,4,0,1,4,7120,2,1,1,2,1,1,0,2,0,1,0,0,3
131,l1,male,31,Nagykanizsa,Szakorvos ,173,4,0,3,0,0,0,1,1,3,5,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,2,0,0,114,1,0,1,3,2,1,0,1,0,1,1,1,0
132,l1,female,61,Nagykanizsa,Szakorvos ,178,2,0,3,1,1,1,1,2,2,5,4,0,0,402705,1,0,0,0,1,0,0,1,1,1,2,1,0,1,2,0,3,764,3,3,1,1,0,0,0,1,0,1,0,0,1
133,l1,female,45,Nagykanizsa,Szakorvos ,178,4,0,3,0,1,1,0,1,3,2,1,0,1,0,0,0,0,0,1,1,0,0,1,0,5,1,1,1,0,0,0,991,3,3,1,2,2,1,0,1,0,1,1,0,1
134,l0,male,51,Nagykanizsa,asztalos ,166,0,0,0,1,1,1,1,1,3,1,4,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,394,2,1,1,1,2,1,1,0,0,0,0,0,1
135,l0,male,54,Budakeszi,asztalos ,166,3,0,3,1,1,1,1,3,2,0,0,0,1,453729,1,0,0,1,0,0,1,1,0,0,2,0,0,1,0,0,0,0,3,1,1,1,2,1,1,2,2,1,0,0,1
136,l0,male,34,Nagykanizsa,Szakorvos ,171,4,0,2,0,1,1,1,0,3,1,1,0,0,232253,0,0,0,0,1,1,0,0,1,1,3,2,0,4,2,0,0,322,2,2,1,2,2,0,0,1,2,1,1,0,1
137,l1,male,58,Nagykanizsa,asztalos ,178,1,0,1,1,1,2,1,2,2,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,2,1,3,116,2,1,0,2,1,0,0,1,1,0,0,1,1
138,l0,male,44,Nagykanizsa,asztalos ,175,3,0,3,0,1,1,1,1,2,0,0,0,1,708476,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,3,0,1,0,1,1,2,1,0,1,0,1,1,1,4
139,l0,male,61,Nagykanizsa,asztalos ,169,4,0,3,1,1,1,1,1,0,2,1,0,0,0,1,0,0,0,1,0,0,1,1,1,3,1,0,1,0,0,0,0,1,0,1,1,2,0,0,1,1,0,1,0,0
140,l0,male,25,Budakeszi,asztalos ,160,3,0,3,0,1,1,1,1,2,2,1,0,0,62924,1,0,0,0,0,1,0,1,1,0,0,2,0,4,2,0,4,535,1,1,0,2,2,1,0,1,1,0,1,1,1
141,l1,male,25,Budakeszi,Lakatos ,165,3,0,3,0,1,1,1,1,3,2,1,0,0,0,0,0,0,0,1,1,0,1,1,1,5,0,0,4,2,0,1,327,2,1,1,2,1,0,1,1,2,0,1,1,1
142,l1,female,45,Budakeszi,Szakorvos ,172,0,0,3,1,1,1,1,1,2,3,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,2,0,1,0,1,4,126,3,1,0,1,2,1,1,2,1,0,0,0,1
143,l0,male,59,Nagybajcs,Lakatos ,165,0,0,1,1,1,2,1,1,3,2,0,0,0,0,1,0,0,0,1,1,0,1,1,1,5,1,0,0,0,1,4,313,3,1,1,1,2,0,0,1,0,1,0,0,1
144,l1,female,46,Nagybajcs,Szakorvos ,170,0,1,4,0,1,1,1,2,2,7,4,0,1,211633,1,0,1,0,0,0,0,0,1,1,5,1,0,4,0,0,1,0,0,0,1,1,2,1,1,1,0,1,0,0,3
145,l1,female,35,Nagybajcs,Lakatos ,174,3,0,4,1,1,2,1,3,3,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,2,0,0,252,0,3,0,2,2,1,1,2,0,0,1,0,1
146,l0,female,53,Budakeszi,Szakorvos ,173,0,0,3,0,1,1,1,1,2,5,4,0,0,0,1,0,1,0,1,0,0,1,0,0,5,1,0,1,2,3,3,5596,1,2,1,3,1,0,0,2,2,0,0,0,0
147,l1,male,34,Nagykanizsa,Lakatos ,178,3,0,3,1,1,1,1,3,3,0,0,0,1,59060,0,0,1,0,1,0,0,0,0,0,5,1,0,0,0,0,4,764,3,1,1,3,2,0,1,1,2,0,1,0,3
148,l1,female,50,Nagykanizsa,Szakorvos ,168,4,0,4,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,5,1,0,1,0,0,3,26269,2,3,1,1,2,0,0,1,0,1,1,1,4
149,l0,male,34,Nagykanizsa,Lakatos ,171,3,0,4,1,1,2,1,1,3,2,1,0,0,57785,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,3,160,2,0,1,1,1,0,0,1,1,0,0,0,0
150,l1,male,41,Nagykanizsa,Lakatos ,159,4,0,2,1,1,2,1,1,2,2,4,0,1,456404,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,3,0,2,0,1,1,2,1,1,1,0,0,0,1,2
151,l0,male,49,Nagykanizsa,asztalos ,169,4,0,3,0,1,1,1,1,3,0,0,0,1,172851,1,0,0,0,1,1,1,1,0,0,5,1,0,1,1,0,0,734,3,3,1,1,2,0,0,1,2,0,0,1,1
152,l0,male,25,Nagykanizsa,asztalos ,166,4,0,4,0,1,1,1,1,2,5,4,0,0,146697,1,0,0,0,1,1,1,1,0,0,5,0,0,1,0,0,4,0,3,1,1,1,2,1,0,1,2,0,1,1,1
153,l0,male,35,Budakeszi,asztalos ,171,0,0,3,0,1,1,1,1,2,6,0,0,1,242347,0,0,0,0,1,0,0,0,1,0,5,2,0,4,0,0,3,362,3,3,1,3,2,1,1,1,0,0,0,1,3
154,l0,female,56,Nagykanizsa,Lakatos ,175,4,2,3,1,1,1,1,2,3,3,1,0,1,118740,1,0,1,0,1,0,1,1,1,1,1,1,0,1,2,0,0,274,3,0,1,3,2,0,0,0,0,0,0,0,0
155,l0,male,62,Budakeszi,asztalos ,187,3,0,3,1,1,1,1,1,3,0,0,0,1,385959,0,0,0,0,1,0,0,1,1,0,5,1,0,3,1,0,0,225,2,3,1,2,2,0,0,2,2,1,1,1,3
156,l0,female,44,Nagykanizsa,Szakorvos ,174,3,0,2,1,1,1,1,1,2,2,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,189,2,1,1,1,0,0,0,1,0,0,0,0,1
157,l1,male,29,Nagykanizsa,Szakorvos ,162,0,0,3,1,1,1,0,1,0,10,3,0,0,0,1,0,1,0,1,0,1,1,1,0,1,2,0,4,0,3,3,21687,2,2,1,2,1,0,0,1,1,1,1,0,3
158,l0,male,63,Budakeszi,asztalos ,170,1,0,3,0,1,1,1,2,3,2,1,0,0,253239,1,1,0,0,1,1,0,1,1,1,1,3,0,0,2,0,0,390,3,3,1,1,2,1,1,1,0,0,0,0,1
159,l0,male,38,Nagykanizsa,asztalos ,166,4,0,3,0,1,1,1,1,3,4,4,0,0,5113,0,0,0,0,1,0,1,0,1,0,3,1,0,1,0,0,3,444,3,0,1,2,2,1,0,1,0,1,1,1,4
160,l1,female,49,Budakeszi,Lakatos ,170,3,2,4,1,1,2,0,1,3,1,0,0,1,331724,0,0,0,0,1,1,1,1,1,0,1,0,0,4,0,0,2,0,3,1,1,3,2,0,0,0,0,1,0,0,1
161,l0,male,38,Nagykanizsa,Lakatos ,166,0,1,3,0,1,1,1,4,2,1,0,0,1,308862,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,204,3,3,1,3,2,0,0,2,2,0,0,0,1
162,l1,male,61,Nagykanizsa,Lakatos ,156,3,0,3,1,1,1,1,3,2,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,5,1,0,1,0,0,0,375,2,1,1,2,2,1,0,2,2,0,1,1,1
163,l0,male,39,Nagykanizsa,asztalos ,161,3,0,3,1,1,2,1,1,3,2,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,4,2,0,3,23,1,1,1,3,1,0,1,2,2,0,0,0,0
164,l0,male,43,Budakeszi,asztalos ,161,4,0,3,1,1,1,1,2,2,0,0,0,1,570321,1,0,1,0,1,0,0,0,0,0,1,1,0,1,2,0,2,842,2,3,1,3,1,1,1,2,2,0,1,0,1
165,l1,male,33,Budakeszi,Lakatos ,168,3,0,3,1,1,1,1,3,2,0,0,0,0,80112,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,261,2,0,1,3,1,1,1,1,0,0,0,0,1
166,l1,male,43,Nagykanizsa,Szakorvos ,168,3,2,3,1,1,1,1,1,3,9,4,0,1,135521,1,0,1,0,0,1,0,0,1,1,0,2,0,1,0,0,0,78,3,1,1,1,2,0,0,0,0,1,1,1,2
167,l0,male,27,Budakeszi,Lakatos ,164,3,2,4,1,1,1,1,2,3,5,4,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,4,0,2,3,1,2,1,1,0,0,0,0,0,0,1
168,l0,male,25,Budakeszi,Lakatos ,167,0,0,1,1,1,1,1,3,2,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,3,1,0,1,2,3,3,17,1,1,1,2,1,1,1,1,2,0,1,1,1
169,l0,female,27,Budakeszi,asztalos ,186,3,0,3,1,1,1,1,1,2,15,4,0,1,126102,1,1,1,0,1,0,1,0,1,0,5,1,0,0,2,1,3,27268,2,2,1,3,1,0,0,0,0,1,0,0,3
170,l0,male,30,Nagykanizsa,Lakatos ,162,4,0,1,1,1,2,1,2,2,0,0,0,1,151906,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,296,2,0,1,1,2,0,1,1,0,1,1,0,3
171,l0,male,26,Budakeszi,Lakatos ,162,0,0,2,1,1,1,1,1,2,1,0,0,1,67037,1,0,0,0,1,1,1,1,1,0,0,2,0,1,1,0,3,298,1,0,1,0,1,1,0,2,2,1,1,1,0
172,l1,male,26,Nagybajcs,asztalos ,183,0,0,2,1,1,1,1,3,0,2,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,2,0,4,78620,2,3,1,1,2,1,0,2,2,1,1,0,3
173,l0,male,64,Nagykanizsa,asztalos ,163,0,0,3,0,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,105,1,2,1,1,2,0,0,0,0,1,1,0,3
174,l0,male,45,Nagybajcs,asztalos ,166,4,0,3,0,1,1,1,3,3,5,4,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,4,2,0,0,164,2,3,1,1,1,1,0,2,2,0,1,1,1
175,l0,male,40,Nagykanizsa,Lakatos ,169,0,0,3,1,1,1,0,0,2,0,0,0,0,469569,0,0,0,0,1,1,0,1,1,0,3,2,1,1,0,2,4,462,2,3,1,3,0,0,0,1,0,1,1,1,4
176,l0,male,57,Nagykanizsa,Lakatos ,183,3,0,1,1,1,1,1,1,2,2,4,0,0,0,0,0,0,0,1,0,1,1,1,0,4,1,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,1,1
177,l0,male,52,Nagybajcs,Szakorvos ,179,0,0,2,1,1,0,1,1,0,5,4,0,1,0,0,0,0,0,1,1,0,1,1,1,5,2,0,3,2,0,0,342,2,1,1,3,0,0,0,1,1,2,0,0,0
178,l0,male,35,Nagykanizsa,Lakatos ,162,3,2,1,1,1,1,1,3,2,1,1,0,0,480418,1,0,1,0,0,1,0,1,1,1,2,1,0,1,2,1,4,193,2,3,1,2,1,0,0,1,0,0,1,1,3
179,l0,male,28,Nagykanizsa,Lakatos ,152,3,1,4,1,1,2,1,1,0,3,4,0,0,271910,1,0,0,0,1,0,1,1,1,1,4,1,0,1,0,0,1,0,3,1,1,1,2,0,0,0,0,0,0,1,1
180,l0,male,29,Nagybajcs,asztalos ,188,1,2,3,1,1,1,1,3,2,2,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,4,3,0,0,91,1,3,1,1,0,0,0,0,1,0,1,1,1
181,l0,female,61,Budakeszi,asztalos ,162,0,0,3,1,1,1,1,2,2,3,4,0,1,306965,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,3,73,2,3,1,0,1,0,0,1,0,1,1,1,1
182,l1,male,58,Nagykanizsa,asztalos ,158,4,0,3,1,1,1,1,3,3,2,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,4,0,0,2,282,0,3,1,2,0,0,0,1,2,1,1,1,3
183,l1,male,55,Nagykanizsa,asztalos ,159,0,0,3,1,1,1,1,1,2,2,1,0,1,503138,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,3,4,315,2,0,1,2,0,0,0,2,2,1,1,1,3
184,l0,male,38,Nagykanizsa,asztalos ,165,4,0,1,1,1,1,1,1,2,0,0,0,0,33384,1,0,1,1,1,0,0,1,1,0,5,1,0,1,0,0,3,76,1,1,1,2,2,1,0,1,2,0,0,0,3
185,l1,male,57,Nagykanizsa,Lakatos ,171,3,0,3,1,1,1,1,1,2,2,1,0,0,337130,0,0,1,0,1,0,0,0,1,1,5,1,0,1,0,2,1,4039,1,1,1,1,2,1,0,0,0,0,1,1,0
186,l0,male,59,Budakeszi,Lakatos ,174,1,0,3,0,1,1,1,2,2,2,0,0,0,144950,1,0,0,0,0,0,1,0,0,0,3,0,0,1,2,0,1,0,3,3,1,2,2,0,1,1,0,1,1,1,1
187,l1,male,50,Nagykanizsa,Lakatos ,180,0,0,3,0,1,1,1,4,0,3,1,0,0,0,1,0,0,0,1,1,0,1,1,0,5,0,0,1,0,0,0,371,2,1,1,2,1,1,0,2,2,0,1,0,0
188,l1,female,53,Budakeszi,asztalos ,165,4,0,3,1,1,1,1,14,2,10,1,0,1,337374,1,1,1,0,1,1,0,1,1,1,3,3,0,1,0,2,4,607,3,0,1,2,1,0,1,0,0,1,0,0,1
189,l1,male,60,Nagykanizsa,asztalos ,161,0,0,1,0,1,1,1,2,0,11,0,0,1,104354,1,1,0,1,0,0,0,0,0,0,4,1,1,1,2,0,3,0,3,3,1,1,0,1,1,2,2,0,1,1,3
190,l1,male,34,Nagykanizsa,Szakorvos ,165,0,0,3,1,1,1,1,1,2,2,1,0,1,501607,0,0,0,0,1,0,0,0,1,0,2,1,0,1,0,0,3,395,3,1,1,3,0,1,0,1,0,0,0,0,1
191,l1,male,30,Nagykanizsa,asztalos ,170,0,2,4,1,1,1,1,1,0,0,0,0,1,195613,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,714,3,3,0,1,0,0,1,2,2,1,1,0,1
192,l1,male,29,Nagykanizsa,Lakatos ,154,3,0,4,1,1,1,1,3,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,3,1,0,3,2,0,0,207,3,1,1,1,2,1,0,1,2,0,0,0,3
193,l0,female,28,Nagykanizsa,Lakatos ,173,0,0,3,1,1,1,1,1,3,3,1,0,0,0,0,0,0,0,1,1,0,1,1,0,2,3,0,1,2,1,4,696,2,3,1,0,1,0,0,0,2,1,0,0,0
194,l0,male,27,Nagykanizsa,asztalos ,158,0,1,3,0,1,1,1,4,3,0,0,0,1,193641,0,0,1,0,1,1,1,1,0,0,2,1,0,4,0,0,3,96,2,1,0,1,2,0,0,0,0,0,0,0,3
195,l1,male,45,Nagykanizsa,Lakatos ,166,3,0,2,1,1,1,0,1,2,1,1,0,0,551355,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,941,3,3,1,2,2,1,1,0,1,0,1,1,1
196,l1,female,46,Nagykanizsa,Lakatos ,180,4,0,2,0,1,1,1,2,2,8,4,0,0,101400,0,0,0,0,0,0,0,0,1,0,1,1,0,3,0,0,0,19,2,1,1,1,1,0,0,0,0,1,1,1,1
197,l1,male,61,Nagykanizsa,Lakatos ,174,4,0,4,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,5,1,1,1,2,0,0,728,3,3,1,3,2,0,1,1,0,0,1,1,1
198,l0,male,29,Nagybajcs,Szakorvos ,167,4,0,1,0,1,1,1,1,2,2,1,0,0,36115,0,0,1,0,1,0,1,1,1,0,2,0,0,1,0,2,0,675,2,0,1,3,0,0,0,1,0,1,1,1,1
199,l0,male,40,Nagybajcs,asztalos ,169,4,1,3,1,1,1,1,2,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,4,2,1,3,386,3,2,1,2,1,0,0,2,0,0,1,1,0
200,l1,female,51,Nagykanizsa,Lakatos ,181,4,1,3,1,1,1,1,3,2,2,0,0,0,114819,1,1,0,0,1,0,0,1,1,0,1,1,0,4,4,0,0,0,1,1,1,1,2,0,0,1,0,1,1,0,2
201,l1,female,37,Nagykanizsa,Szakorvos ,174,0,2,4,0,1,1,1,1,2,4,1,0,1,0,1,0,0,1,1,0,0,0,1,0,3,1,0,0,0,0,0,441,2,1,1,2,2,1,1,1,0,0,1,0,1
202,l1,male,44,Budakeszi,Lakatos ,175,4,0,4,1,1,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,4,2,0,4,413,2,1,1,1,0,1,1,1,0,0,1,0,1
203,l0,male,41,Nagykanizsa,asztalos ,159,3,0,1,0,0,0,1,1,2,7,4,0,0,550151,0,0,1,0,1,1,1,1,0,0,5,1,1,4,0,1,4,8038,2,2,1,3,1,1,0,1,2,1,0,1,2
204,l1,male,31,Budakeszi,Lakatos ,166,2,2,2,1,1,1,0,1,3,2,1,0,1,138443,1,0,0,0,1,1,0,1,0,0,5,0,0,4,0,0,0,0,2,0,1,3,2,0,0,1,0,0,1,1,1
205,l0,male,46,Nagybajcs,asztalos ,167,3,0,3,0,1,1,1,4,2,1,1,0,0,87392,1,0,1,0,0,0,0,1,1,0,5,0,0,1,0,1,0,721,0,0,1,3,1,0,0,2,2,0,1,0,0
206,l1,male,30,Nagybajcs,asztalos ,167,4,0,3,1,1,1,1,3,2,2,4,0,1,272898,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,3,4,9778,3,3,1,1,1,1,1,2,2,1,1,1,3
207,l0,male,57,Nagykanizsa,Lakatos ,173,0,0,4,1,1,1,1,2,3,4,4,0,1,103778,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,35,2,1,1,2,2,0,0,0,0,2,1,0,2
208,l1,female,54,Budakeszi,Szakorvos ,162,3,0,3,1,1,1,1,1,3,0,0,0,0,401001,1,0,1,0,1,1,0,1,1,0,2,2,0,0,0,2,4,674,1,0,1,0,1,0,0,1,0,0,1,1,1
209,l0,male,49,Budakeszi,Lakatos ,171,4,1,4,1,1,1,1,1,2,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,5,1,0,1,0,0,3,420,2,1,1,3,1,0,0,2,2,1,0,1,1
210,l0,male,42,Nagykanizsa,asztalos ,149,0,0,1,0,1,1,0,1,2,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,2,0,0,4,0,0,0,0,1,1,1,3,2,1,0,2,2,1,0,0,4
211,l1,female,41,Budakeszi,Szakorvos ,168,0,0,3,1,1,1,1,2,3,14,4,0,0,183253,0,0,1,0,0,0,0,1,1,1,2,3,1,1,0,3,2,173,2,3,1,3,2,1,1,1,0,0,0,0,1
212,l1,female,26,Budakeszi,asztalos ,182,4,0,3,0,1,3,1,1,2,7,4,0,0,208857,1,1,0,0,1,0,0,1,0,0,4,1,0,1,0,3,0,662,1,0,1,2,2,0,0,0,2,2,0,0,4
213,l1,female,32,Nagykanizsa,Szakorvos ,188,4,2,4,0,1,1,1,3,2,8,4,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,2,1,1,1,2,0,1,0,0
214,l1,male,45,Budakeszi,Szakorvos ,168,4,2,2,1,1,2,1,2,3,1,0,0,0,151324,1,0,0,1,1,1,0,0,1,1,4,1,0,1,0,0,0,0,3,3,1,1,0,1,1,0,2,1,0,0,1
215,l1,male,42,Budakeszi,Szakorvos ,180,4,0,3,0,1,2,1,1,2,3,1,0,1,147155,1,0,1,0,1,0,0,1,1,0,2,1,0,0,1,2,3,258,3,0,1,2,2,1,0,1,2,1,0,0,1
216,l0,male,65,Nagykanizsa,asztalos ,166,0,0,3,0,1,1,1,2,2,1,0,0,1,175705,1,0,1,0,1,1,0,1,1,0,2,1,0,0,2,0,0,430,2,3,1,0,2,0,0,1,2,1,1,0,2
217,l1,female,44,Nagykanizsa,Szakorvos ,168,0,0,4,1,1,1,1,1,2,4,4,0,1,462209,1,0,0,0,1,1,0,0,1,0,1,1,1,1,2,0,1,546,3,3,1,3,2,0,0,2,2,0,1,0,0
218,l1,female,50,Nagykanizsa,Szakorvos ,175,4,0,4,1,1,1,0,2,2,0,0,0,0,297204,1,0,0,1,1,0,1,1,1,0,4,1,0,0,2,0,0,459,2,1,0,1,2,1,0,2,2,0,1,0,3
219,l0,male,50,Nagybajcs,asztalos ,166,4,0,3,1,1,2,1,1,2,1,0,0,0,91879,1,0,0,0,1,1,0,1,0,0,4,2,0,0,4,0,3,293,2,1,1,2,0,0,0,1,1,1,1,1,2
220,l1,female,57,Nagykanizsa,Szakorvos ,185,0,0,3,1,1,1,1,1,2,2,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,0,1,0,1,3,2,0,0,0,0,1,0,0,1
221,l1,female,26,Nagykanizsa,Szakorvos ,181,2,0,2,1,1,2,1,1,0,3,4,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,2,0,0,258,3,3,1,3,2,0,0,2,2,0,1,1,0
222,l0,female,56,Budakeszi,Lakatos ,174,3,0,3,0,1,2,1,2,2,0,0,0,0,10206468,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,3,24376,1,1,0,1,0,0,1,1,2,2,1,0,2
223,l0,male,60,Budakeszi,Szakorvos ,166,4,0,1,1,1,1,1,2,2,2,1,0,0,41096,1,0,1,0,1,0,1,1,1,1,5,1,0,1,2,0,3,700,3,1,1,3,0,1,1,1,2,0,1,1,1
224,l0,male,29,Nagykanizsa,Szakorvos ,160,0,0,1,1,1,1,0,2,2,1,1,0,1,551821,0,0,0,0,1,1,1,0,1,1,5,3,1,1,0,0,2,420,3,1,1,2,0,0,1,1,0,1,0,0,3
225,l1,male,47,Budakeszi,Lakatos ,172,4,0,3,1,1,1,1,2,2,12,1,0,0,299968,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,257,3,3,1,0,2,0,1,1,0,0,0,0,4
226,l1,female,49,Budakeszi,Lakatos ,167,0,0,3,1,1,1,0,1,2,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,2,0,0,0,1,0,1,2,2,0,1,0,0,0,1,1,3
227,l1,female,63,Nagykanizsa,Szakorvos ,179,4,2,3,1,1,1,1,1,3,4,1,0,0,96107,1,0,0,1,1,1,0,1,0,0,5,2,1,1,2,0,3,276,2,1,1,1,0,1,1,1,2,0,1,0,1
228,l0,male,25,Nagykanizsa,Lakatos ,165,4,0,1,1,1,1,1,1,0,0,0,0,1,142172,1,0,0,1,1,0,0,0,1,1,1,0,0,1,2,1,0,330,2,1,1,0,0,1,1,2,2,1,1,1,1
